id_envio,id_campania,fecha_envio,canal_campania,segmento_objetivo,id_cliente,abierto,click,compra_7dias
5811,CAMP011,2023-08-28,WhatsApp,Silver,CLI03801,True,False,False
5812,CAMP011,2023-08-28,WhatsApp,Silver,CLI05956,False,False,False
5813,CAMP011,2023-08-28,WhatsApp,Silver,CLI03731,False,False,False
5814,CAMP011,2023-08-28,WhatsApp,Silver,CLI00693,False,False,False
5815,CAMP011,2023-08-28,WhatsApp,Silver,CLI04055,True,False,False
5816,CAMP011,2023-08-28,WhatsApp,Silver,CLI02155,True,False,False
5817,CAMP011,2023-08-28,WhatsApp,Silver,CLI00696,True,False,False
5818,CAMP011,2023-08-28,WhatsApp,Silver,CLI05003,False,False,False
5819,CAMP011,2023-08-28,WhatsApp,Silver,CLI05602,True,False,False
5820,CAMP011,2023-08-28,WhatsApp,Silver,CLI02896,False,False,False
5821,CAMP011,2023-08-28,WhatsApp,Silver,CLI03359,True,False,False
5822,CAMP011,2023-08-28,WhatsApp,Silver,CLI02257,True,False,False
5823,CAMP011,2023-08-28,WhatsApp,Silver,CLI04891,False,False,False
5824,CAMP011,2023-08-28,WhatsApp,Silver,CLI03100,False,False,False
5825,CAMP011,2023-08-28,WhatsApp,Silver,CLI00412,False,False,False
5826,CAMP011,2023-08-28,WhatsApp,Silver,CLI00616,False,False,False
5827,CAMP011,2023-08-28,WhatsApp,Silver,CLI00958,False,False,False
5828,CAMP011,2023-08-28,WhatsApp,Silver,CLI01901,True,False,False
5829,CAMP011,2023-08-28,WhatsApp,Silver,CLI05814,False,False,False
5830,CAMP011,2023-08-28,WhatsApp,Silver,CLI03409,False,False,False
5831,CAMP011,2023-08-28,WhatsApp,Silver,CLI05017,False,False,False
5832,CAMP011,2023-08-28,WhatsApp,Silver,CLI03024,False,False,False
5833,CAMP011,2023-08-28,WhatsApp,Silver,CLI03672,False,False,False
5834,CAMP011,2023-08-28,WhatsApp,Silver,CLI02384,False,False,False
5835,CAMP011,2023-08-28,WhatsApp,Silver,CLI02620,True,False,False
5836,CAMP011,2023-08-28,WhatsApp,Silver,CLI05497,False,False,False
5837,CAMP011,2023-08-28,WhatsApp,Silver,CLI05334,True,False,False
5838,CAMP011,2023-08-28,WhatsApp,Silver,CLI02050,False,False,False
5839,CAMP011,2023-08-28,WhatsApp,Silver,CLI01730,False,False,False
5840,CAMP011,2023-08-28,WhatsApp,Silver,CLI00873,False,False,False
5841,CAMP011,2023-08-28,WhatsApp,Silver,CLI00355,True,True,False
5842,CAMP011,2023-08-28,WhatsApp,Silver,CLI00856,False,False,False
5843,CAMP011,2023-08-28,WhatsApp,Silver,CLI03076,False,False,False
5844,CAMP011,2023-08-28,WhatsApp,Silver,CLI05728,False,False,False
5845,CAMP011,2023-08-28,WhatsApp,Silver,CLI03013,False,False,False
5846,CAMP011,2023-08-28,WhatsApp,Silver,CLI00206,False,False,False
5847,CAMP011,2023-08-28,WhatsApp,Silver,CLI05736,False,False,False
5848,CAMP011,2023-08-28,WhatsApp,Silver,CLI05797,False,False,False
5849,CAMP011,2023-08-28,WhatsApp,Silver,CLI05374,False,False,False
5850,CAMP011,2023-08-28,WhatsApp,Silver,CLI04248,False,False,False
5851,CAMP011,2023-08-28,WhatsApp,Silver,CLI05688,False,False,False
5852,CAMP011,2023-08-28,WhatsApp,Silver,CLI02870,False,False,False
5853,CAMP011,2023-08-28,WhatsApp,Silver,CLI00505,True,False,False
5854,CAMP011,2023-08-28,WhatsApp,Silver,CLI00163,True,False,False
5855,CAMP011,2023-08-28,WhatsApp,Silver,CLI05291,True,False,False
5856,CAMP011,2023-08-28,WhatsApp,Silver,CLI01222,True,True,False
5857,CAMP011,2023-08-28,WhatsApp,Silver,CLI03178,False,False,False
5858,CAMP011,2023-08-28,WhatsApp,Silver,CLI01402,False,False,False
5859,CAMP011,2023-08-28,WhatsApp,Silver,CLI01919,False,False,False
5860,CAMP011,2023-08-28,WhatsApp,Silver,CLI04023,False,False,False
5861,CAMP011,2023-08-28,WhatsApp,Silver,CLI04104,False,False,False
5862,CAMP011,2023-08-28,WhatsApp,Silver,CLI00327,False,False,False
5863,CAMP011,2023-08-28,WhatsApp,Silver,CLI01850,True,False,False
5864,CAMP011,2023-08-28,WhatsApp,Silver,CLI00095,False,False,False
5865,CAMP011,2023-08-28,WhatsApp,Silver,CLI00886,False,False,False
5866,CAMP011,2023-08-28,WhatsApp,Silver,CLI05663,True,False,False
5867,CAMP011,2023-08-28,WhatsApp,Silver,CLI00012,True,False,False
5868,CAMP011,2023-08-28,WhatsApp,Silver,CLI02542,False,False,False
5869,CAMP011,2023-08-28,WhatsApp,Silver,CLI01262,True,False,False
5870,CAMP011,2023-08-28,WhatsApp,Silver,CLI03532,False,False,False
5871,CAMP011,2023-08-28,WhatsApp,Silver,CLI01706,False,False,False
5872,CAMP011,2023-08-28,WhatsApp,Silver,CLI04433,True,False,False
5873,CAMP011,2023-08-28,WhatsApp,Silver,CLI03993,True,False,False
5874,CAMP011,2023-08-28,WhatsApp,Silver,CLI05669,False,False,False
5875,CAMP011,2023-08-28,WhatsApp,Silver,CLI03367,True,True,False
5876,CAMP011,2023-08-28,WhatsApp,Silver,CLI01425,True,False,False
5877,CAMP011,2023-08-28,WhatsApp,Silver,CLI05850,False,False,False
5878,CAMP011,2023-08-28,WhatsApp,Silver,CLI01733,True,True,False
5879,CAMP011,2023-08-28,WhatsApp,Silver,CLI05253,False,False,False
5880,CAMP011,2023-08-28,WhatsApp,Silver,CLI00274,False,False,False
5881,CAMP011,2023-08-28,WhatsApp,Silver,CLI04645,False,False,False
5882,CAMP011,2023-08-28,WhatsApp,Silver,CLI00620,False,False,False
5883,CAMP011,2023-08-28,WhatsApp,Silver,CLI01623,False,False,False
5884,CAMP011,2023-08-28,WhatsApp,Silver,CLI01449,False,False,False
5885,CAMP011,2023-08-28,WhatsApp,Silver,CLI03881,False,False,False
5886,CAMP011,2023-08-28,WhatsApp,Silver,CLI05935,False,False,False
5887,CAMP011,2023-08-28,WhatsApp,Silver,CLI04792,False,False,False
5888,CAMP011,2023-08-28,WhatsApp,Silver,CLI04454,True,False,False
5889,CAMP011,2023-08-28,WhatsApp,Silver,CLI02239,False,False,False
5890,CAMP011,2023-08-28,WhatsApp,Silver,CLI05578,False,False,False
5891,CAMP011,2023-08-28,WhatsApp,Silver,CLI02445,True,False,False
5892,CAMP011,2023-08-28,WhatsApp,Silver,CLI01963,True,False,False
5893,CAMP011,2023-08-28,WhatsApp,Silver,CLI02418,False,False,False
5894,CAMP011,2023-08-28,WhatsApp,Silver,CLI02481,False,False,False
5895,CAMP011,2023-08-28,WhatsApp,Silver,CLI05835,False,False,False
5896,CAMP011,2023-08-28,WhatsApp,Silver,CLI01099,False,False,False
5897,CAMP011,2023-08-28,WhatsApp,Silver,CLI01013,True,False,False
5898,CAMP011,2023-08-28,WhatsApp,Silver,CLI04062,True,False,False
5899,CAMP011,2023-08-28,WhatsApp,Silver,CLI00058,True,False,False
5900,CAMP011,2023-08-28,WhatsApp,Silver,CLI05639,True,False,False
5901,CAMP011,2023-08-28,WhatsApp,Silver,CLI04212,True,True,False
5902,CAMP011,2023-08-28,WhatsApp,Silver,CLI02510,True,True,False
5903,CAMP011,2023-08-28,WhatsApp,Silver,CLI04502,False,False,False
5904,CAMP011,2023-08-28,WhatsApp,Silver,CLI01604,True,False,False
5905,CAMP011,2023-08-28,WhatsApp,Silver,CLI01195,True,True,True
5906,CAMP011,2023-08-28,WhatsApp,Silver,CLI03480,True,False,False
5907,CAMP011,2023-08-28,WhatsApp,Silver,CLI00388,False,False,False
5908,CAMP011,2023-08-28,WhatsApp,Silver,CLI00002,True,False,False
5909,CAMP011,2023-08-28,WhatsApp,Silver,CLI04257,False,False,False
5910,CAMP011,2023-08-28,WhatsApp,Silver,CLI02906,False,False,False
5911,CAMP011,2023-08-28,WhatsApp,Silver,CLI02723,False,False,False
5912,CAMP011,2023-08-28,WhatsApp,Silver,CLI02702,False,False,False
5913,CAMP011,2023-08-28,WhatsApp,Silver,CLI00883,False,False,False
5914,CAMP011,2023-08-28,WhatsApp,Silver,CLI01123,False,False,False
5915,CAMP011,2023-08-28,WhatsApp,Silver,CLI03540,True,False,False
5916,CAMP011,2023-08-28,WhatsApp,Silver,CLI03643,True,False,False
5917,CAMP011,2023-08-28,WhatsApp,Silver,CLI05247,False,False,False
5918,CAMP011,2023-08-28,WhatsApp,Silver,CLI00805,True,False,False
5919,CAMP011,2023-08-28,WhatsApp,Silver,CLI01431,True,False,False
5920,CAMP011,2023-08-28,WhatsApp,Silver,CLI04581,False,False,False
5921,CAMP011,2023-08-28,WhatsApp,Silver,CLI05637,False,False,False
5922,CAMP011,2023-08-28,WhatsApp,Silver,CLI02362,False,False,False
5923,CAMP011,2023-08-28,WhatsApp,Silver,CLI05533,True,False,False
5924,CAMP011,2023-08-28,WhatsApp,Silver,CLI05893,False,False,False
5925,CAMP011,2023-08-28,WhatsApp,Silver,CLI05953,True,True,False
5926,CAMP011,2023-08-28,WhatsApp,Silver,CLI03361,False,False,False
5927,CAMP011,2023-08-28,WhatsApp,Silver,CLI04079,False,False,False
5928,CAMP011,2023-08-28,WhatsApp,Silver,CLI00303,False,False,False
5929,CAMP011,2023-08-28,WhatsApp,Silver,CLI00964,False,False,False
5930,CAMP011,2023-08-28,WhatsApp,Silver,CLI01408,False,False,False
5931,CAMP011,2023-08-28,WhatsApp,Silver,CLI00981,True,False,False
5932,CAMP011,2023-08-28,WhatsApp,Silver,CLI02465,False,False,False
5933,CAMP011,2023-08-28,WhatsApp,Silver,CLI01530,False,False,False
5934,CAMP011,2023-08-28,WhatsApp,Silver,CLI03473,True,False,False
5935,CAMP011,2023-08-28,WhatsApp,Silver,CLI01724,True,False,False
5936,CAMP011,2023-08-28,WhatsApp,Silver,CLI05108,False,False,False
5937,CAMP011,2023-08-28,WhatsApp,Silver,CLI04063,True,False,False
5938,CAMP011,2023-08-28,WhatsApp,Silver,CLI02442,False,False,False
5939,CAMP011,2023-08-28,WhatsApp,Silver,CLI01723,True,False,False
5940,CAMP011,2023-08-28,WhatsApp,Silver,CLI04541,True,False,False
5941,CAMP011,2023-08-28,WhatsApp,Silver,CLI03725,False,False,False
5942,CAMP011,2023-08-28,WhatsApp,Silver,CLI00038,True,False,False
5943,CAMP011,2023-08-28,WhatsApp,Silver,CLI00101,True,True,False
5944,CAMP011,2023-08-28,WhatsApp,Silver,CLI05834,True,True,False
5945,CAMP011,2023-08-28,WhatsApp,Silver,CLI03049,False,False,False
5946,CAMP011,2023-08-28,WhatsApp,Silver,CLI01980,False,False,False
5947,CAMP011,2023-08-28,WhatsApp,Silver,CLI00114,False,False,False
5948,CAMP011,2023-08-28,WhatsApp,Silver,CLI01783,True,False,False
5949,CAMP011,2023-08-28,WhatsApp,Silver,CLI02560,False,False,False
5950,CAMP011,2023-08-28,WhatsApp,Silver,CLI02978,False,False,False
5951,CAMP011,2023-08-28,WhatsApp,Silver,CLI05786,False,False,False
5952,CAMP011,2023-08-28,WhatsApp,Silver,CLI04256,False,False,False
5953,CAMP011,2023-08-28,WhatsApp,Silver,CLI01215,False,False,False
5954,CAMP011,2023-08-28,WhatsApp,Silver,CLI04547,True,True,False
5955,CAMP011,2023-08-28,WhatsApp,Silver,CLI03659,False,False,False
5956,CAMP011,2023-08-28,WhatsApp,Silver,CLI05022,True,True,False
5957,CAMP011,2023-08-28,WhatsApp,Silver,CLI04666,False,False,False
5958,CAMP011,2023-08-28,WhatsApp,Silver,CLI01412,False,False,False
5959,CAMP011,2023-08-28,WhatsApp,Silver,CLI05857,False,False,False
5960,CAMP011,2023-08-28,WhatsApp,Silver,CLI04426,False,False,False
5961,CAMP011,2023-08-28,WhatsApp,Silver,CLI03677,False,False,False
5962,CAMP011,2023-08-28,WhatsApp,Silver,CLI05212,False,False,False
5963,CAMP011,2023-08-28,WhatsApp,Silver,CLI05435,False,False,False
5964,CAMP011,2023-08-28,WhatsApp,Silver,CLI05103,False,False,False
5965,CAMP011,2023-08-28,WhatsApp,Silver,CLI04594,True,False,False
5966,CAMP011,2023-08-28,WhatsApp,Silver,CLI00525,False,False,False
5967,CAMP011,2023-08-28,WhatsApp,Silver,CLI02549,False,False,False
5968,CAMP011,2023-08-28,WhatsApp,Silver,CLI04333,True,False,False
5969,CAMP011,2023-08-28,WhatsApp,Silver,CLI05585,False,False,False
5970,CAMP011,2023-08-28,WhatsApp,Silver,CLI03733,False,False,False
5971,CAMP011,2023-08-28,WhatsApp,Silver,CLI03392,False,False,False
5972,CAMP011,2023-08-28,WhatsApp,Silver,CLI04078,False,False,False
5973,CAMP011,2023-08-28,WhatsApp,Silver,CLI05858,False,False,False
5974,CAMP011,2023-08-28,WhatsApp,Silver,CLI02104,False,False,False
5975,CAMP011,2023-08-28,WhatsApp,Silver,CLI00547,True,False,False
5976,CAMP011,2023-08-28,WhatsApp,Silver,CLI01217,False,False,False
5977,CAMP011,2023-08-28,WhatsApp,Silver,CLI04010,True,False,False
5978,CAMP011,2023-08-28,WhatsApp,Silver,CLI00269,True,True,False
5979,CAMP011,2023-08-28,WhatsApp,Silver,CLI02733,True,False,False
5980,CAMP011,2023-08-28,WhatsApp,Silver,CLI02324,False,False,False
5981,CAMP011,2023-08-28,WhatsApp,Silver,CLI05915,False,False,False
5982,CAMP011,2023-08-28,WhatsApp,Silver,CLI05880,True,False,False
5983,CAMP011,2023-08-28,WhatsApp,Silver,CLI05402,True,False,False
5984,CAMP011,2023-08-28,WhatsApp,Silver,CLI02960,False,False,False
5985,CAMP011,2023-08-28,WhatsApp,Silver,CLI01817,True,False,False
5986,CAMP011,2023-08-28,WhatsApp,Silver,CLI03921,True,True,False
5987,CAMP011,2023-08-28,WhatsApp,Silver,CLI00021,False,False,False
5988,CAMP011,2023-08-28,WhatsApp,Silver,CLI02000,True,False,False
5989,CAMP011,2023-08-28,WhatsApp,Silver,CLI05968,True,False,False
5990,CAMP011,2023-08-28,WhatsApp,Silver,CLI00614,False,False,False
5991,CAMP011,2023-08-28,WhatsApp,Silver,CLI00270,True,False,False
5992,CAMP011,2023-08-28,WhatsApp,Silver,CLI02006,False,False,False
5993,CAMP011,2023-08-28,WhatsApp,Silver,CLI05020,False,False,False
5994,CAMP011,2023-08-28,WhatsApp,Silver,CLI00283,False,False,False
5995,CAMP011,2023-08-28,WhatsApp,Silver,CLI02623,False,False,False
5996,CAMP011,2023-08-28,WhatsApp,Silver,CLI00812,False,False,False
5997,CAMP011,2023-08-28,WhatsApp,Silver,CLI05122,False,False,False
5998,CAMP011,2023-08-28,WhatsApp,Silver,CLI00806,False,False,False
5999,CAMP011,2023-08-28,WhatsApp,Silver,CLI05758,False,False,False
6000,CAMP011,2023-08-28,WhatsApp,Silver,CLI04367,False,False,False
6001,CAMP011,2023-08-28,WhatsApp,Silver,CLI05199,True,False,False
6002,CAMP011,2023-08-28,WhatsApp,Silver,CLI05220,True,False,False
6003,CAMP011,2023-08-28,WhatsApp,Silver,CLI04647,False,False,False
6004,CAMP011,2023-08-28,WhatsApp,Silver,CLI03696,False,False,False
6005,CAMP011,2023-08-28,WhatsApp,Silver,CLI01732,False,False,False
6006,CAMP011,2023-08-28,WhatsApp,Silver,CLI02424,False,False,False
6007,CAMP011,2023-08-28,WhatsApp,Silver,CLI00111,True,False,False
6008,CAMP011,2023-08-28,WhatsApp,Silver,CLI04306,False,False,False
6009,CAMP011,2023-08-28,WhatsApp,Silver,CLI03339,False,False,False
6010,CAMP011,2023-08-28,WhatsApp,Silver,CLI00510,False,False,False
6011,CAMP011,2023-08-28,WhatsApp,Silver,CLI02847,False,False,False
6012,CAMP011,2023-08-28,WhatsApp,Silver,CLI02067,True,False,False
6013,CAMP011,2023-08-28,WhatsApp,Silver,CLI05161,True,False,False
6014,CAMP011,2023-08-28,WhatsApp,Silver,CLI01114,False,False,False
6015,CAMP011,2023-08-28,WhatsApp,Silver,CLI00184,False,False,False
6016,CAMP011,2023-08-28,WhatsApp,Silver,CLI03395,False,False,False
6017,CAMP011,2023-08-28,WhatsApp,Silver,CLI00427,True,False,False
6018,CAMP011,2023-08-28,WhatsApp,Silver,CLI00774,False,False,False
6019,CAMP011,2023-08-28,WhatsApp,Silver,CLI05344,True,False,False
6020,CAMP011,2023-08-28,WhatsApp,Silver,CLI03490,False,False,False
6021,CAMP011,2023-08-28,WhatsApp,Silver,CLI01861,False,False,False
6022,CAMP011,2023-08-28,WhatsApp,Silver,CLI04697,False,False,False
6023,CAMP011,2023-08-28,WhatsApp,Silver,CLI03953,False,False,False
6024,CAMP011,2023-08-28,WhatsApp,Silver,CLI02439,True,False,False
6025,CAMP011,2023-08-28,WhatsApp,Silver,CLI05775,True,False,False
6026,CAMP011,2023-08-28,WhatsApp,Silver,CLI05950,True,True,False
6027,CAMP011,2023-08-28,WhatsApp,Silver,CLI00598,True,False,False
6028,CAMP011,2023-08-28,WhatsApp,Silver,CLI01276,True,True,True
6029,CAMP011,2023-08-28,WhatsApp,Silver,CLI04318,True,True,False
6030,CAMP011,2023-08-28,WhatsApp,Silver,CLI01997,False,False,False
6031,CAMP011,2023-08-28,WhatsApp,Silver,CLI05900,False,False,False
6032,CAMP011,2023-08-28,WhatsApp,Silver,CLI00515,False,False,False
6033,CAMP011,2023-08-28,WhatsApp,Silver,CLI05872,False,False,False
6034,CAMP011,2023-08-28,WhatsApp,Silver,CLI00420,True,False,False
6035,CAMP011,2023-08-28,WhatsApp,Silver,CLI00011,True,False,False
6036,CAMP011,2023-08-28,WhatsApp,Silver,CLI00833,True,False,False
6037,CAMP011,2023-08-28,WhatsApp,Silver,CLI02352,False,False,False
6038,CAMP011,2023-08-28,WhatsApp,Silver,CLI00770,False,False,False
6039,CAMP011,2023-08-28,WhatsApp,Silver,CLI03031,False,False,False
6040,CAMP011,2023-08-28,WhatsApp,Silver,CLI04475,False,False,False
6041,CAMP011,2023-08-28,WhatsApp,Silver,CLI00081,True,True,True
6042,CAMP011,2023-08-28,WhatsApp,Silver,CLI00993,True,False,False
6043,CAMP011,2023-08-28,WhatsApp,Silver,CLI05462,False,False,False
6044,CAMP011,2023-08-28,WhatsApp,Silver,CLI05168,True,False,False
6045,CAMP011,2023-08-28,WhatsApp,Silver,CLI05243,False,False,False
6046,CAMP011,2023-08-28,WhatsApp,Silver,CLI00049,True,False,False
6047,CAMP011,2023-08-28,WhatsApp,Silver,CLI05482,False,False,False
6048,CAMP011,2023-08-28,WhatsApp,Silver,CLI05913,True,False,False
6049,CAMP011,2023-08-28,WhatsApp,Silver,CLI05606,False,False,False
6050,CAMP011,2023-08-28,WhatsApp,Silver,CLI01524,True,False,False
6051,CAMP011,2023-08-28,WhatsApp,Silver,CLI02887,False,False,False
6052,CAMP011,2023-08-28,WhatsApp,Silver,CLI04603,True,False,False
6053,CAMP011,2023-08-28,WhatsApp,Silver,CLI00791,False,False,False
6054,CAMP011,2023-08-28,WhatsApp,Silver,CLI01324,False,False,False
6055,CAMP011,2023-08-28,WhatsApp,Silver,CLI02610,False,False,False
6056,CAMP011,2023-08-28,WhatsApp,Silver,CLI02556,True,True,True
6057,CAMP011,2023-08-28,WhatsApp,Silver,CLI01840,False,False,False
6058,CAMP011,2023-08-28,WhatsApp,Silver,CLI00721,True,False,False
6059,CAMP011,2023-08-28,WhatsApp,Silver,CLI00537,True,True,False
6060,CAMP011,2023-08-28,WhatsApp,Silver,CLI01513,False,False,False
6061,CAMP011,2023-08-28,WhatsApp,Silver,CLI05951,False,False,False
6062,CAMP011,2023-08-28,WhatsApp,Silver,CLI04002,True,False,False
6063,CAMP011,2023-08-28,WhatsApp,Silver,CLI02201,False,False,False
6064,CAMP011,2023-08-28,WhatsApp,Silver,CLI05515,False,False,False
6065,CAMP011,2023-08-28,WhatsApp,Silver,CLI00621,False,False,False
6066,CAMP011,2023-08-28,WhatsApp,Silver,CLI01972,False,False,False
6067,CAMP011,2023-08-28,WhatsApp,Silver,CLI05795,False,False,False
6068,CAMP011,2023-08-28,WhatsApp,Silver,CLI01819,False,False,False
6069,CAMP011,2023-08-28,WhatsApp,Silver,CLI03590,True,False,False
6070,CAMP011,2023-08-28,WhatsApp,Silver,CLI03843,True,False,False
6071,CAMP011,2023-08-28,WhatsApp,Silver,CLI00201,False,False,False
6072,CAMP011,2023-08-28,WhatsApp,Silver,CLI04855,True,False,False
6073,CAMP011,2023-08-28,WhatsApp,Silver,CLI00809,True,False,False
6074,CAMP011,2023-08-28,WhatsApp,Silver,CLI04221,True,False,False
6075,CAMP011,2023-08-28,WhatsApp,Silver,CLI01759,True,False,False
6076,CAMP011,2023-08-28,WhatsApp,Silver,CLI00899,False,False,False
6077,CAMP011,2023-08-28,WhatsApp,Silver,CLI02790,True,False,False
6078,CAMP011,2023-08-28,WhatsApp,Silver,CLI05796,False,False,False
6079,CAMP011,2023-08-28,WhatsApp,Silver,CLI01711,True,False,False
6080,CAMP011,2023-08-28,WhatsApp,Silver,CLI01899,False,False,False
6081,CAMP011,2023-08-28,WhatsApp,Silver,CLI01718,True,False,False
6082,CAMP011,2023-08-28,WhatsApp,Silver,CLI02961,False,False,False
6083,CAMP011,2023-08-28,WhatsApp,Silver,CLI00210,False,False,False
6084,CAMP011,2023-08-28,WhatsApp,Silver,CLI04398,True,True,False
6085,CAMP011,2023-08-28,WhatsApp,Silver,CLI00764,False,False,False
6086,CAMP011,2023-08-28,WhatsApp,Silver,CLI04509,False,False,False
6087,CAMP011,2023-08-28,WhatsApp,Silver,CLI02804,True,True,False
6088,CAMP011,2023-08-28,WhatsApp,Silver,CLI01729,True,False,False
6089,CAMP011,2023-08-28,WhatsApp,Silver,CLI01709,False,False,False
6090,CAMP011,2023-08-28,WhatsApp,Silver,CLI04467,True,True,False
6091,CAMP011,2023-08-28,WhatsApp,Silver,CLI02994,False,False,False
6092,CAMP011,2023-08-28,WhatsApp,Silver,CLI05153,False,False,False
6093,CAMP011,2023-08-28,WhatsApp,Silver,CLI05325,True,False,False
6094,CAMP011,2023-08-28,WhatsApp,Silver,CLI05372,False,False,False
6095,CAMP011,2023-08-28,WhatsApp,Silver,CLI00203,False,False,False
6096,CAMP011,2023-08-28,WhatsApp,Silver,CLI05174,True,False,False
6097,CAMP011,2023-08-28,WhatsApp,Silver,CLI04799,False,False,False
6098,CAMP011,2023-08-28,WhatsApp,Silver,CLI01477,False,False,False
6099,CAMP011,2023-08-28,WhatsApp,Silver,CLI02814,True,False,False
6100,CAMP011,2023-08-28,WhatsApp,Silver,CLI05959,False,False,False
6101,CAMP011,2023-08-28,WhatsApp,Silver,CLI00406,True,False,False
6102,CAMP011,2023-08-28,WhatsApp,Silver,CLI04728,False,False,False
6103,CAMP011,2023-08-28,WhatsApp,Silver,CLI01596,True,False,False
6104,CAMP011,2023-08-28,WhatsApp,Silver,CLI02250,False,False,False
6105,CAMP011,2023-08-28,WhatsApp,Silver,CLI01992,False,False,False
6106,CAMP011,2023-08-28,WhatsApp,Silver,CLI00539,False,False,False
6107,CAMP011,2023-08-28,WhatsApp,Silver,CLI01689,False,False,False
6108,CAMP011,2023-08-28,WhatsApp,Silver,CLI01011,True,False,False
6109,CAMP011,2023-08-28,WhatsApp,Silver,CLI06002,True,True,False
6110,CAMP011,2023-08-28,WhatsApp,Silver,CLI01297,False,False,False
6111,CAMP011,2023-08-28,WhatsApp,Silver,CLI01803,False,False,False
6112,CAMP011,2023-08-28,WhatsApp,Silver,CLI03792,False,False,False
6113,CAMP011,2023-08-28,WhatsApp,Silver,CLI01633,False,False,False
6114,CAMP011,2023-08-28,WhatsApp,Silver,CLI03628,False,False,False
6115,CAMP011,2023-08-28,WhatsApp,Silver,CLI04402,False,False,False
6116,CAMP011,2023-08-28,WhatsApp,Silver,CLI00117,False,False,False
6117,CAMP011,2023-08-28,WhatsApp,Silver,CLI05994,False,False,False
6118,CAMP011,2023-08-28,WhatsApp,Silver,CLI03526,False,False,False
6119,CAMP011,2023-08-28,WhatsApp,Silver,CLI01133,False,False,False
6120,CAMP011,2023-08-28,WhatsApp,Silver,CLI03124,False,False,False
6121,CAMP011,2023-08-28,WhatsApp,Silver,CLI03109,False,False,False
6122,CAMP011,2023-08-28,WhatsApp,Silver,CLI02716,True,False,False
6123,CAMP011,2023-08-28,WhatsApp,Silver,CLI04429,True,False,False
6124,CAMP011,2023-08-28,WhatsApp,Silver,CLI00259,False,False,False
6125,CAMP011,2023-08-28,WhatsApp,Silver,CLI02901,False,False,False
6126,CAMP011,2023-08-28,WhatsApp,Silver,CLI03588,False,False,False
6127,CAMP011,2023-08-28,WhatsApp,Silver,CLI00890,False,False,False
6128,CAMP011,2023-08-28,WhatsApp,Silver,CLI05380,True,False,False
6129,CAMP011,2023-08-28,WhatsApp,Silver,CLI04387,False,False,False
6130,CAMP011,2023-08-28,WhatsApp,Silver,CLI02526,True,True,False
6131,CAMP011,2023-08-28,WhatsApp,Silver,CLI01507,False,False,False
6132,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI03448,False,False,False
6133,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04952,False,False,False
6134,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI03935,False,False,False
6135,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI00897,False,False,False
6136,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04856,False,False,False
6137,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04194,False,False,False
6138,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI05825,True,False,False
6139,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI01835,False,False,False
6140,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI05881,False,False,False
6141,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI02967,False,False,False
6142,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04710,False,False,False
6143,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI02628,False,False,False
6144,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04913,False,False,False
6145,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI01051,False,False,False
6146,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI01533,False,False,False
6147,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04834,False,False,False
6148,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI01194,True,False,False
6149,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI03689,False,False,False
6150,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI00056,False,False,False
6151,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI05885,True,True,False
6152,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI01245,False,False,False
6153,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI05243,True,True,False
6154,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI00127,True,True,False
6155,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI02215,True,False,False
6156,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI02038,False,False,False
6157,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI00039,False,False,False
6158,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI03579,True,False,False
6159,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04650,False,False,False
6160,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04379,True,False,False
6161,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI04191,False,False,False
6162,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI03350,False,False,False
6163,CAMP012,2024-12-08,WhatsApp,Inactivos 90d,CLI00140,False,False,False
